code;about;price;photo;in_stock
TIRLI2028;فرد شد بطارية 20 فولت 1/4 انش 285 نيوتن مع بطارية عدد 2 وشاحن بدون فحمات مع ملحقات وحقيبة بلاستيك ماركة TOTAL;69.31;https://hawarastore.com/wp-content/uploads/2025/08/TIRLI2028.png;yes
TIRLIE2001;فرد شد بطارية 20 فولت 1/4 انش BL 1/4 انش سرعتين اشد عزم 170 نيوتن بدون بطارية وشاحن TOTAL;20.46;https://hawarastore.com/wp-content/uploads/2024/05/TIRLIE2001.png;yes
TIUCC01;كبل شاحن TYPE-C// USB طول 1 متر ماركة TOTAL;0.47;https://hawarastore.com/wp-content/uploads/2025/08/TIUCC01.png;yes
TIUCC02;كبل شاحن USB type-C to type-C حديث طول 1 متر 3 امبير ماركة TOTAL;0.58;https://hawarastore.com/wp-content/uploads/2025/08/TIUCC02.png;yes
TIW10101;فرد شد جوز 1050 واط كومجي TOTAL(( صناعي ));67.46;https://hawarastore.com/wp-content/uploads/2025/08/TIW10101.png;no
TIWLI2001;فرد شد بطارية 20 فولت 1/2 انش نيوتن BL بطاريتين A + حقيبة قماش+جوزه17+19+21 (( صناعي ));84.31;https://hawarastore.com/wp-content/uploads/2025/08/TIWLI2001.png;no
TIWLI20105;فرد شد بطارية 20 فولت 3/4 انش 1050نيوتن BL + بطارية 5 امبير عدد 2 + شاحن مجموعة جوز ضمن حقيبة بلاستيك TOTAL;146.73;;no
TIWLI201056;فرد شد بطارية 20 فولت 3/4 انش 1050نيوتن BL + بطارية 5 امبير عدد 2 + شاحن 4 امبير  ضمن حقيبة بلاستيك TOTAL;136.93;;no
TIWLI20135;فرد شد بطارية 20 فولت 3/4 انش 1350 نيوتن BL + بطارية 5 امبير عدد 2 + شاحن 4 امبير + مجموعة جوز ضمن حقيبة بلاستيك TOTAL;202.72;https://hawarastore.com/wp-content/uploads/2025/08/TIWLI20135.png;yes
TIWLI201356;فرد شد بطارية 20 فولت 3/4 انش 1350 نيوتن BL + بطارية 5 امبير عدد 2 + شاحن 4 امبير ضمن حقيبة بلاستيك TOTAL موديل حديث;190.02;;no
TIWLI20175;فرد شد بطارية 20 فولت 3/4 انش 1750نيوتن BL + بطارية 8 امبير عدد 2 + شاحن + مجموعة جوز ضمن حقيبة بلاستيك TOTAL;250.73;https://hawarastore.com/wp-content/uploads/2025/08/TIWLI20175.png;yes
TIWLI20208;فرد شد بطارية 20 فولت 1/2 +1/4 انش 220 نيوتن BL بطاريتين 2 A + حقيبة قماش +3 جوز (( صناعي ));76.02;https://hawarastore.com/wp-content/uploads/2024/05/TIWLI20208.png;no
TIWLI20236;فرد شد بطارية 1/4+1/2 انش 20 فولت 230نيوتن BL + بطارية 2 امبير عدد 2 + شاحن + ثلاث جوز ضمن حقيبة بلاستيك TOTAL;69.43;;no
TIWLI2035;فرد شد بطارية 20 فولت 1/2 انش 350 نيوتن بدون فحمات مع بطاريتين 2 امبير وشاحن ضمن حقيبة بلاستيك ماركة TOTAL;61.78;https://hawarastore.com/wp-content/uploads/2025/08/TIWLI2035.png;no
TIWLI2038;فرد شد بطارية 20 فولت 1/2 انش 300 نيوتن BL بطاريتين 2 A + حقيبة بلاستيك +جوز19+21 (( صناعي ));60.66;https://hawarastore.com/wp-content/uploads/2024/10/TIWLI2038.png;no
TIWLI2040;فرد شد بطارية 20 فولت 1/2 انش 400 نيوتن BL بطاريتين 2 امبير + جوز 17-19-21 + حقيبة بلاستيك ماركة TOTAL;69.39;https://hawarastore.com/wp-content/uploads/2024/10/TIWLI2040.png;no
TIWLI2045;فرد شد بطارية 20 فولت 1/2 انش 405 نيوتن BL +بطارية 2 امبير عدد 2 + شاحن +اكسسوارت ضمن حقيبة بلاستيك TOTAL;62.67;;no
TIWLI20451;فرد شد بطارية 20 فولت 1/2 انش 405 نيوتن BL + اكسسوارات بدون بطارية وشاحن TOTAL;32.39;;no
TIWLI20455;فرد شد بطارية 20 فولت 1/2 انش 405 نيوتن BL + بطارية 2 امبير +شاحن + اكسسوارات TOTAL;44.16;;no
TIWLI2050;فرد شد بطارية 20 فولت 1/2 انش 500 نيوتن BL بطاريتين 4 A + شاحن +جوز 21-22-24 +حقيبة بلاستيك ماركة TOTAL;92.51;https://hawarastore.com/wp-content/uploads/2025/08/TIWLI2050.png;no
TIWLI2055;فرد شد 1/2 انش 550 نيوتن BL مع بطاريتين 4 امبير و شاحن مع اكسسوارات ضمن حقيبة بلاستيك TOTAL;86.78;;no
TIWLI20551;فرد شد بطارية 20 فولت 1/2 انش 550 نيوتن BL + اكسسوارات فنجان قياس (21-22-24) بدون بطارية وشاحن ماركة TOTAL;40.5;;no
TIWLI2065;فرد شد 1/2 انش بطارية 20 فولت 650 نيوتن BL + بطارية 4 امبيرعدد 2 + شاحن 4 امبير+اكسسوارات ضمن حقيبة بلاستيك TOTAL;101.24;;no
TIWLI2085;فرد شد بطارية 20 فولت 1/2 انش 850 نيوتن BL بطاريتين 4 A + شاحن +جوز 22+24+27+ حقيبة بلاستيك ماركة TOTAL;120.13;https://hawarastore.com/wp-content/uploads/2025/08/TIWLI2085.png;no
TIWLI20851;فرد شد بطارية 20 فولت 1/2 انش 850 نيوتن BL + اكسسوارات بدون بطارية و شاحن TOTAL;72.08;;no
TIWLI42461;فرد شد بطارية 1/2 انش 42 فولت 460 نيوتن BL + بطارية 2 امبير + شاحن+ اكسسوارات ضمن حقيبة بلاستيك TOTAL;76.17;https://hawarastore.com/wp-content/uploads/2025/08/TIWLI42461.png;yes
TIWLI42462;فرد شد بطارية 42 فولت رجاج 460 نيوتن BL + بطارية 2 امبير عدد 2 +شاحن + اكسسوارات ضمن حقيبة بلاستيك TOTAL;89.99;https://hawarastore.com/wp-content/uploads/2026/03/TIWLI42462-931x1024.png;yes
TIWLI42602;فرد شد بطارية 1/2 انش 42 فولت 600 نيوتن BL + بطارية 2 امبير عدد 2 + شاحن + اكسسوارات ضمن حقيبة بلاستيك TOTAL;103.18;https://hawarastore.com/wp-content/uploads/2025/10/TIWLI42602.jpg;yes
TIWLIE2001;فرد شد بطارية 20 فولت 1/2 انش 300 نيوتن BL مع جوز 21+19+17 TOTAL موديل E;35.07;https://hawarastore.com/wp-content/uploads/2024/05/TIWLIE2001.png;yes
TJCTC2282.L;جاكيت مع قبعة قياس L ماركة TOTAL;18.64;https://hawarastore.com/wp-content/uploads/2025/08/TJCTC2282.L.png;no
TJCTC2282.XL;جاكيت مع قبعة قياس XL ماركة TOTAL;18.64;https://hawarastore.com/wp-content/uploads/2024/05/TJCTC2282.XXL_-2.png;yes
TJCTC2282.XXL;جاكيت مع قبعة قياس XXL ماركة TOTAL;18.64;https://hawarastore.com/wp-content/uploads/2024/05/TJCTC2282.XXL_.png;yes
TJPR15001;رابوب كهربائي 1500 واط عرض 27 سم لزوم نجارين صناعي TOTAL حديث;181.09;https://hawarastore.com/wp-content/uploads/2025/08/TJPR15001.png;no
TJRLI2001;راديو بطارية 20 فولت مع بلوتوث بدون شاحن وبطارية TOTAL;34.62;https://hawarastore.com/wp-content/uploads/2025/08/TJRLI2001.png;yes
TJSLI1008;خراقة بطارية 20 فولت BL خشب + 5 نصلات بدون بطارية وشاحن TOTAL;45.8;https://hawarastore.com/wp-content/uploads/2025/08/TJSLI1008.png;no
TJSLI6508;خراقة بطارية 20 فولت يد ABS بدون بطارية وشاحن ماركة TOTAL;30.41;https://hawarastore.com/wp-content/uploads/2024/03/TJSLI6508.png;no
TJSLI65081;خراقة بطارية 20 فولت يد ABS مع بطارية 2 امبير وشاحن ماركة TOTAL;0;;no
TJSLI8501;خراقة بطارية 20 فولت يد كوشوك بدون بطارية وشاحن مع 5 نصلات TOTAL( صناعي );42.41;https://hawarastore.com/wp-content/uploads/2024/05/TJSLI8501.png;no
TKETS0111;حقيبة عدة قماشية 11 قطعة الكترونية ماركة TOTAL;13.62;https://hawarastore.com/wp-content/uploads/2025/08/TKETS0111.png;yes
TKETS0261;حقيبة عدة يدوية 26 قطع قماش ماركة TOTAL;40.21;https://hawarastore.com/wp-content/uploads/2025/08/TKETS0261.png;yes
TKSDS0226;طقم مفكات براغي شق + مصالب قياس 6*125 قطعتين S2 ماركة TOTAL;1.61;https://hawarastore.com/wp-content/uploads/2025/05/TKSDS0226.png;yes
TKSDS0626;طقم مفكات 6 قطع مفكات S2 شق + مصالب ماركة TOTAL;4.09;https://hawarastore.com/wp-content/uploads/2025/05/TKSDS0626.png;yes
TKSDS0826;طقم مفكات S2 - عدد 8 قطع ماركة TOTAL;5;https://hawarastore.com/wp-content/uploads/2025/08/TKSDS0826.png;no
TKSDS0836;طقم مفكات براغي شق + مصالب 8 قطع ( 6 عادي + 2 معزول ) TOTAL;5.71;https://hawarastore.com/wp-content/uploads/2026/02/TKSDS0836.png;yes
TKSDS0846;طقم مفكات شق + مصالب 8 قطع (S2) من TOTAL;4.65;https://hawarastore.com/wp-content/uploads/2026/02/TKSDS0846.png;yes
TKSDS2226;طقم مفكات قطعتين انجاصة عادي ومصالب صناعي ماركة TOTAL S2;1.13;https://hawarastore.com/wp-content/uploads/2025/05/TKSDS2226.png;no
TKSDS2726;طقم مفكات 27 قطعة ماركة TOTAL;5.63;https://hawarastore.com/wp-content/uploads/2025/08/TKSDS2726.png;yes
TKTTSK0132;حقيبة عدة قماشية تحتوي 13 قطعة لاعمال الالكترونيات TOTAL;15.27;https://hawarastore.com/wp-content/uploads/2025/08/TKTTSK0132.png;yes
TKTTSK0162;حقيبة عدة يدوية 16 قطعة قماش لاعمال الالكترونيات ماركة TOTAL;13.41;https://hawarastore.com/wp-content/uploads/2025/08/TKTTSK0162.png;no
TKTTSK0512;حقيبة عدة قماشية51 قطعة لزوم اعمال الكترونيات افومتر + طقم مفكات متعدد القياسات + عدد يدوية دقيقة TOTAL;52.75;https://hawarastore.com/wp-content/uploads/2025/08/TKTTSK0512.png;yes
TL1108236;فارة كهربائية خشب موديل بوش 1050 واط 3×23 مم TOTAL;51.56;https://hawarastore.com/wp-content/uploads/2025/08/TL1108236.png;no
TL5508216;فارة كهربائية خشب 550 واط موديل ماكيتا ماركة TOTAL;28.06;https://hawarastore.com/wp-content/uploads/2024/07/TL5508216.png;no
TL7508226;فارة كهربائية 750 واط موديل ماكيتا ماركة TOTAL;41.13;https://hawarastore.com/wp-content/uploads/2025/08/TL7508226.png;no
TLASWT0601;طقم جوز 6 قطع حرف L صناعي ماركة TOTAL;8.69;https://hawarastore.com/wp-content/uploads/2025/08/TLASWT0601.png;no
TLASWT0901;طقم جوز 9 قطع حرف L حديث ماركة TOTAL;15.37;https://hawarastore.com/wp-content/uploads/2025/08/TLASWT0901.png;yes
TLFL3301;بنجكتور 220 فولت 30 واط ماركة TOTAL;10.6;https://hawarastore.com/wp-content/uploads/2025/08/TLFL3301.png;no
TLFL3501;بنجكتور 220 فولت 50 واط ماركة TOTAL;12.22;https://hawarastore.com/wp-content/uploads/2025/08/TLFL3501.png;no
TLH116102;رافعة بناء 1600 واط حبل واحد 500 كغ طول 18 م حبل دبل 999 كغ طول 9م TOTAL;288.83;https://hawarastore.com/wp-content/uploads/2025/08/TLH116102.png;no
TLH1952;رافعة بناء 900 واط حبل واحد 250 كغ طول 18 م حبل دبل 500 كغ طول 9 م TOTAL;112.94;https://hawarastore.com/wp-content/uploads/2024/05/TLH1952.png;no
TLK31321;قفل سطل حديد 32مم جوزة نحاس وزن 95 غرام نوع TOTAL;0.85;https://hawarastore.com/wp-content/uploads/2025/08/TLK31321.png;yes
TLK31381;قفل سطل حديد 38مم جوزة نحاس وزن 146 غرام نوع TOTAL;1.06;https://hawarastore.com/wp-content/uploads/2025/08/TLK31381.png;yes
TLK31501;قفل سطل حديد 50مم جوزة نحاس وزن 289 غرام نوع TOTAL;1.6;https://hawarastore.com/wp-content/uploads/2025/08/TLK31501.png;yes
TLK31631;قفل سطل حديد 63مم جوزة نحاس وزن 508 غرام نوع TOTAL;2.28;https://hawarastore.com/wp-content/uploads/2025/08/TLK31631.png;no
TLK31751;قفل سطل حديد 75مم جوزة نحاس وزن 714 غرام نوع TOTAL;3.3;https://hawarastore.com/wp-content/uploads/2025/08/TLK31751.png;no
TLK32202;قفل سطل نحاسي ثقيل 2 سم وزن 40 غرام مع 3 مفاتيح ((صناعي )) TOTAL;1.14;https://hawarastore.com/wp-content/uploads/2025/08/TLK32202.png;yes
TLK32302;قفل سطل نحاسي ثقيل 3 سم وزن 84 غرام مع 3 مفاتيح ((صناعي )) TOTAL;2.24;https://hawarastore.com/wp-content/uploads/2025/08/TLK32302.png;yes
TLK32402;قفل سطل نحاسي ثقيل 4 سم وزن 142غرام مع 3 مفاتيح ((صناعي )) TOTAL;3.26;https://hawarastore.com/wp-content/uploads/2025/08/TLK32402.png;yes
TLK32502;قفل سطل نحاسي ثقيل 5سم وزن 270غرام مع 3 مفاتيح ((صناعي )) TOTAL;5.09;https://hawarastore.com/wp-content/uploads/2025/08/TLK32502.png;yes
TLK32602;قفل سطل نحاسي ثقيل 6سم وزن 385غرام مع 3 مفاتيح ((صناعي )) TOTAL;6.56;https://hawarastore.com/wp-content/uploads/2025/08/TLK32602.png;no
TLK32603;قفل نحاسي مستطيل ثقيل 60 مم وزن 234 غرام مع 3 مفاتيح ((صناعي )) TOTAL;6;https://hawarastore.com/wp-content/uploads/2025/08/TLK32603.png;no
TLK32702;قفل سطل نحاسي ثقيل 7سم وزن 542غرام مع 3 مفاتيح ((صناعي )) TOTAL;8.18;https://hawarastore.com/wp-content/uploads/2025/08/TLK32702.png;yes
TLK32703;قفل نحاسي مستطيل ثقيل 70 مم وزن 411 غرام مع 3 مفاتيح ((صناعي )) TOTAL;7.71;https://hawarastore.com/wp-content/uploads/2025/08/TLK32703.png;yes
TLK32803;قفل نحاسي مستطيل ثقيل 80 مم وزن 568 غرام مع 3 مفاتيح ((صناعي )) TOTAL;9.84;https://hawarastore.com/wp-content/uploads/2024/05/TLK32803.png;no
TLK32903;قفل نحاسي مستطيل ثقيل 90 مم وزن 609 غرام مع 3 مفاتيح ((صناعي )) TOTAL;11.06;https://hawarastore.com/wp-content/uploads/2025/08/TLK32903.png;yes
TLL156503;شقلة ليزر احمر خطين 18 م TOTAL حديث;33.55;https://hawarastore.com/wp-content/uploads/2025/08/TLL156503.png;yes
TLL156506;شقلة ليزر احمر من 0 الى 15 م ماركة TOTAL;32.35;https://hawarastore.com/wp-content/uploads/2025/08/TLL156506.png;no
TLL156601;شقلة ليزر اخضر خطين 35 متر TOTAL;41.41;https://hawarastore.com/wp-content/uploads/2025/05/TLL156601.png;yes
TLL255245;شقلة ليزر اخضر 360×30 بطارية ليثيوم 4000 م امبير صناعي TOTAL;224.04;https://hawarastore.com/wp-content/uploads/2024/05/TLL255245.png;no
TLL255267;شقلة ليزر اخضر 360 درجة 12 خط من 0 - 30 م بطارية ليثيوم 5000 م امبير مع قاعدة وملحقات صناعي TOTAL;96.53;https://hawarastore.com/wp-content/uploads/2025/08/TLL255267.png;no
TLL301201;شقلة ليزر اخضر 16 فولت 12 خط مدى 35 متر + بطارية وشاحن سريع ضمن حقيبة بلاستيك TOTAL;96.53;https://hawarastore.com/wp-content/uploads/2025/08/TLL301201.png;no
TLL305205;شقلة ليزر اخضر 5 خطوط 30 متر صمن علبة بلاستيك TOTAL;115.35;https://hawarastore.com/wp-content/uploads/2025/08/TLL305205.png;no
TLL306502;شقلة ليزر اخضر 5 خطوط 35 متر TOTAL;55;;no
TLL306505;شقلة ليزر احمر 5 خطوط 30 متر صناعي TOTAL حديث;82.76;https://hawarastore.com/wp-content/uploads/2025/08/TLL306505.png;no
TLL680081-1;كومبو شقلة ليزر اخضر خطين 35 متر + متر 5*32 ضمن حقيبة بلاستيك TOTAL;35.71;https://hawarastore.com/wp-content/uploads/2026/02/TLL680081-1.png;yes
TLLT01152;حامل شقلة ليزر ارتفاع 1.2 متر TOTAL;15.76;https://hawarastore.com/wp-content/uploads/2024/05/TLLT01152.png;no
TLLT01572;حامل شقلة ليزر ارتفاع 1.5 متر TOTAL;17.14;;no
TLLT01581;حامل شقلة ليزر ارتفاع 1.5 متر TOTAL مع ساعد;18.93;;no
TLMLI2014;قصاصة عشب عرباية بطارية 40 فولت 14 إنش BL بدون بطارية وشاحن TOTAL;87.85;https://hawarastore.com/wp-content/uploads/2025/08/TLMLI2014.png;yes
TLMLI2018;قصاصة عشب عرباية بطارية 40 فولت 18 إنش BL بدون بطارية وشاحن موديل قديم ماركة TOTAL;234.9;https://hawarastore.com/wp-content/uploads/2025/08/TLMLI2018.png;yes
TLMLI20182;قصاصة عشب بطارية 40 فولت 18 إنش BL + بطارية 5 امبير عدد 2 + شاحن مزدوج TOTAL;334.49;https://hawarastore.com/wp-content/uploads/2025/05/TLMLI20182.jpg;no
TLMLI20185;قصاصة عشب عرباية بطارية 40 فولت 18 إنش BL بدون بطارية وشاحن TOTAL حديث;210.11;https://hawarastore.com/wp-content/uploads/2025/08/TLMLI20185.png;yes
TLMLI20186;قصاصة عشب عرباية بطارية 40 فولت 18 إنش BL + بطارية 5 امبير عدد 2 + شاحن ثنائي TOTAL حديث;277.66;https://hawarastore.com/wp-content/uploads/2025/08/TLMLI20186.png;yes
TLMLI20202;قصاصة عشب بطارية 40 فولت 20 إنش BL+ بطارية 5 امبير عدد 2 + شاحن مزدوج TOTAL;358.14;https://hawarastore.com/wp-content/uploads/2025/05/TLMLI20202.jpg;no
TLMLI4020;قصاصة عشب عرباية بطارية 40 فولت 20 إنش BL بدون بطارية و شاحن TOTAL حديث;227.37;https://hawarastore.com/wp-content/uploads/2025/08/TLMLI4020.png;yes
TLP20202;مصباح بنجكتور LED محمول 220 فولت 20 واط TOTAL;15.94;https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img/https://hawarastore.com/wp-content/uploads/woocommerce-placeholder-600x600.png;no
TLPAC051;لمبة ليد تشيب 5 واط ماركة TOTAL;0.94;https://hawarastore.com/wp-content/uploads/2025/05/TLPAC051-878x1024.png;no
TLPAC091;لمبة ليد تشيب 9 واط ماركة TOTAL;0.91;https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img/https://hawarastore.com/wp-content/uploads/woocommerce-placeholder-600x600.png;no
